2020-04-01 17:02:28 = INFO - [settings.py] BASE_DIR set to /home/ryan/Desktop/SFU/CSSS_Site/csss-site/csss-site/src
2020-04-01 17:02:28 = INFO - [settings.py] DEBUG set to True
2020-04-01 17:02:28 = INFO - [settings.py] HOST_ADDRESS set to *
2020-04-01 17:02:28 = INFO - [settings.py] ALLOWED_HOSTS set to ['*']
2020-04-01 17:02:28 = INFO - [settings.py] ROOT_DIR set to /home/ryan/Desktop/SFU/CSSS_Site/csss-site
2020-04-01 17:02:28 = INFO - [settings.py] STATIC_URL set to /STATIC_URL/
2020-04-01 17:02:28 = INFO - [settings.py] STATIC_ROOT set to /home/ryan/Desktop/SFU/CSSS_Site/csss-site/csss-site/src/static_root/
2020-04-01 17:02:28 = INFO - [settings.py] MEDIA_URL set to /MEDIA_URL/
2020-04-01 17:02:28 = INFO - [settings.py] MEDIA_ROOT set to /home/ryan/Desktop/SFU/CSSS_Site/csss-site/csss-site/src/media_root/
2020-04-01 17:02:28 = INFO - [settings.py] FILE_FORM_MASTER_DIR set to form_uploads/form_uploads/
2020-04-01 17:02:28 = INFO - [settings.py] FILE_FORM_UPLOAD_DIR set to form_uploads/form_uploads/temporary_files/
2020-04-01 17:02:28 = INFO - [settings.py] DJANGO_MAILBOX_ATTACHMENT_UPLOAD_TO set to mailbox_attachments/%Y/%m/%d/
2020-04-01 17:02:28 = WARNING - Watching for file changes with StatReloader

2020-04-01 17:02:28 = INFO - Performing system checks...


2020-04-01 17:02:28 = INFO - System check identified no issues (0 silenced).

2020-04-01 17:02:28 = INFO - April 01, 2020 - 17:02:28

2020-04-01 17:02:28 = INFO - Django version 2.2.10, using settings 'csss.settings'
Starting development server at http://0.0.0.0:8000/
Quit the server with CONTROL-C.

2020-04-01 17:11:28 = WARNING - [01/Apr/2020 17:11:28] "GET /documents/photo_gallery/Frosh%20Fun/2020-04-01 HTTP/1.1" 200 9720

2020-04-01 17:12:57 = WARNING - [01/Apr/2020 17:12:57] "GET /admin/documents/media/add/ HTTP/1.1" 200 9485

2020-04-01 17:12:57 = WARNING - [01/Apr/2020 17:12:57] "GET /admin/jsi18n/ HTTP/1.1" 200 3223

2020-04-01 17:13:12 = WARNING - [01/Apr/2020 17:13:12] "POST /admin/documents/media/add/ HTTP/1.1" 302 0

2020-04-01 17:13:12 = WARNING - [01/Apr/2020 17:13:12] "GET /admin/documents/media/ HTTP/1.1" 200 6239

2020-04-01 17:13:12 = WARNING - [01/Apr/2020 17:13:12] "GET /admin/jsi18n/ HTTP/1.1" 200 3223

2020-04-01 17:13:14 = WARNING - [01/Apr/2020 17:13:14] "GET /documents/photo_gallery HTTP/1.1" 200 10005

2020-04-01 17:13:21 = WARNING - [01/Apr/2020 17:13:21] "GET /documents/photo_gallery/Frosh%20Fun/2020-04-01 HTTP/1.1" 200 10084

2020-04-01 17:13:21 = WARNING - [01/Apr/2020 17:13:21] "GET /STATIC_URL/csss_static/Jan.%201%2C%202015-Frosh/Comic%20Sans.jpg HTTP/1.1" 200 3777745

2020-04-01 17:15:02 = WARNING - [01/Apr/2020 17:15:02] "GET /documents/photo_gallery/Frosh%20Fun/2020-04-01 HTTP/1.1" 200 10084

2020-04-01 17:15:02 = WARNING - [01/Apr/2020 17:15:02] "GET /STATIC_URL/csss_static/Jan.%201%2C%202015-Frosh/IMG_20150911_205739852.jpg HTTP/1.1" 304 0

